#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_s.s:transeurasian" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian	TreeHeight.t:tree	mutationRate.s:transeurasian	bcov_alpha.s:transeurasian	bcov_s.s:transeurasian	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian1	frequencies.s:transeurasian2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrcatime(Yayoi)	ucldMean.c:clock
43000	-283.4358069720088	NaN	-283.4358069720088	NaN	1850.0209620364294	1.0	0.44480894673670374	1.2073047964501746	-275.4582329690468	0.0018040888569745115	0.6664293204395917	0.33357067956040803	0.02222461552428435	2.162979135650142E14	5.720573123576416E26	0.11216301449133351	0	-6.309309747371816	1850.0209620364294	2.1367350606187122E14
44000	-285.3990188605085	NaN	-285.3990188605085	NaN	2049.4598978822164	1.0	0.24563680940791038	1.2073047964501746	-276.1012790238274	0.0017928116759503069	0.758435474360747	0.2415645256392528	0.1773041609752998	4.6025626137874125E14	2.6882083378486686E27	0.11424149409798409	0	-6.267304764422995	2049.4598978822164	4.521181763291544E14
45000	-300.99269958767644	NaN	-300.99269958767644	NaN	2680.3275016425446	1.0	0.24563680940791038	2.451372240612998	-284.82681528096566	0.0016133034591705262	0.7366952907480943	0.2633047092519055	1.1583303537307388	1.7203609409744852E15	4.093466857238111E28	0.1185887195496106	0	-8.905283852002285	2680.3275016425446	1.7074847099909845E15
46000	-283.0950993993472	NaN	-283.0950993993472	NaN	1835.312073075004	1.0	0.24463965295109666	2.451372240612998	-270.38512710522247	0.0019814621522953463	0.7366952907480943	0.2633047092519055	0.833826226001816	2.2360502754507836E16	9.260219260260781E30	0.13670261704983866	0	-6.45041954991647	1835.312073075004	2.22493697308058E16
47000	-283.84215616289214	NaN	-283.84215616289214	NaN	2052.4671921356976	1.0	0.24463965295109666	2.451372240612998	-273.6218287845069	0.0018377059854766374	0.7762819094441566	0.22371809055584319	0.20014470537896278	2.67814543257831904E17	8.004251562666765E32	0.10452764910566358	0	-6.2770447622467955	2052.4671921356976	2.6824377617297376E17
48000	-286.7822108500481	NaN	-286.7822108500481	NaN	1971.1286111033744	1.0	0.11795973708248801	2.451372240612998	-273.0296922478631	0.001682474600847875	0.8152636455813791	0.18473635441862074	1.2988345876712553	8.3970140149857357E17	9.578545738433558E33	0.11688261845521994	0	-6.071299534782129	1971.1286111033744	8.465055160874519E17
49000	-282.0497256199371	NaN	-282.0497256199371	NaN	1878.1471174940175	1.0	0.05306140476286676	1.2433101122062573	-271.77474903246076	0.0018506318050382936	0.8152636455813791	0.18473635441862074	0.4309478157202294	3.785957309746029E19	2.321293526312931E37	0.12566418256879588	0	-6.139970404492651	1878.1471174940175	3.904129259248039E19
50000	-271.97679310878095	NaN	-271.97679310878095	NaN	1784.7162033994787	1.0	0.04473201243600103	1.4413428746359023	-263.39753483452716	0.0023042783344217168	0.8152636455813791	0.18473635441862074	0.0048823749232966285	1.4606825629764188E22	2.9019560987508444E42	0.11714772791744461	0	-7.4624429139932635	1784.7162033994787	1.4542317558041235E22
51000	-273.6302101195919	NaN	-273.6302101195919	NaN	1855.5257913829932	1.0	0.11284455069663603	1.4413428746359023	-264.47846479565	0.002478146471731555	0.714882046713644	0.28511795328635586	0.1188199161056979	3.0052398206793395E22	1.135264315563873E43	0.11142431506512054	0	-6.2669997131024875	1855.5257913829932	3.019033274705798E22
52000	-283.7722436830585	NaN	-283.7722436830585	NaN	2009.1153917178224	1.0	0.03653841033876173	0.9364533201254789	-273.9592362503181	0.0014529076087475814	0.714882046713644	0.28511795328635586	0.3849857451991137	2.9180547822767206E23	9.246920071594279E44	0.10357710426596743	0	-6.150223451999203	2009.1153917178224	2.9466058112811874E23
53000	-278.31466142338826	NaN	-278.31466142338826	NaN	1843.717602977041	1.0	0.048047938371948595	0.9364533201254789	-270.42227677736594	0.0021871280198328354	0.714882046713644	0.28511795328635586	0.028351157968910558	8.78902256676389E23	9.643606624259282E45	0.11141905674122266	0	-6.364414617363193	1843.717602977041	8.755330914742685E23
54000	-274.9276228337225	NaN	-274.9276228337225	NaN	2401.364589273787	1.0	0.23621109100994753	1.3198586410966395	-267.2948991334461	0.002152225209531178	0.714882046713644	0.28511795328635586	4.4617086431240986E-4	1.7125678797920515E24	3.752740616130011E46	0.11273397227214399	0	-7.724913167260011	2401.364589273787	1.726517204197941E24
55000	-277.1792949786822	NaN	-277.1792949786822	NaN	1947.7883607194326	1.0	0.1045482872144453	1.3198586410966395	-270.43752213043336	0.0015661673363040949	0.7444920393754734	0.25550796062452646	0.002449080700677871	1.3445934195880273E24	1.8736731354203541E46	0.10146522982457988	0	-6.044764244272983	1947.7883607194326	1.3686222330702605E24
56000	-288.4952136715521	NaN	-288.4952136715521	NaN	2196.955101762235	1.0	0.1045482872144453	1.3198586410966395	-281.0743241601652	0.0012530714959906604	0.7444920393754734	0.25550796062452646	0.0019273120798944023	3.901391169206211E23	1.834314766736472E45	0.10952691133207501	0	-6.83555273119409	2196.955101762235	3.974950968339016E23
57000	-283.47732895457693	NaN	-283.47732895457693	NaN	2104.5426101145126	1.0	0.522473284698039	1.3198586410966395	-276.02566739585086	0.002290199561122109	0.8167727410189936	0.18322725898100628	0.004572015305748458	9.521385543682729E24	1.3558012689864093E48	0.12496701683433062	0	-6.461693355262206	2104.5426101145126	9.51506830839276E24
58000	-280.418968945481	NaN	-280.418968945481	NaN	1874.5732734891878	1.0	0.522473284698039	1.3198586410966395	-273.04450656043286	0.0017924653291992753	0.9016008590805065	0.09839914091949328	0.007395673672153664	9.43823661242455E25	1.1832556526307824E50	0.11459703992129229	0	-6.155675189307377	1874.5732734891878	9.445074202184593E25
59000	-292.92779084040353	NaN	-292.92779084040353	NaN	2763.8825387936736	1.0	0.522473284698039	1.3198586410966395	-284.46149459705987	0.0010191627446595843	0.9016008590805065	0.09839914091949328	0.01325735712242913	1.8013250465007547E28	3.954954818232945E54	0.10928485728473167	0	-6.9634444127926844	2226.9221455789166	1.8166729344899983E28
60000	-284.66591646844427	NaN	-284.66591646844427	NaN	2163.6743477232035	1.0	0.522473284698039	2.8416797166265466	-275.26158649867375	0.0014698033886668617	0.9016008590805065	0.09839914091949328	0.025072250480483765	2.5092246169064024E29	5.687375954704644E56	0.09550749028189297	0	-6.696460706712052	2163.6743477232035	2.566321383004208E29
61000	-272.176627209988	NaN	-272.176627209988	NaN	2004.0614038823758	1.0	0.522473284698039	2.8416797166265466	-262.41011162910576	0.002148690594655473	0.9016008590805065	0.09839914091949328	0.11263313559499682	6.160139039899574E30	3.3434639342528233E59	0.09498191826348952	0	-6.13767620543322	2004.0614038823758	6.094122706225603E30
62000	-284.93575443459866	NaN	-284.93575443459866	NaN	2057.459756286664	1.0	0.522473284698039	2.8416797166265466	-274.0802003980946	0.0016121726647503778	0.965095664312214	0.034904335687785726	0.3121096238977915	1.8446288310026182E31	3.265778696441853E60	0.09832714228688878	0	-6.235139952769435	2039.23886193305	1.8530345980888684E31
63000	-292.8229334407777	NaN	-292.8229334407777	NaN	1948.35589068477	1.0	0.522473284698039	1.3325491898002357	-283.09437191292454	8.933894227285868E-4	0.9669441692336375	0.033055830766362364	0.22934865782520225	2.6289498998253706E32	1.4845533246955592E63	0.14917168256314783	0	-6.337059786428249	1846.739782826993	2.5578203404204803E32
64000	-294.4995145346299	NaN	-294.4995145346299	NaN	2579.5576401741023	1.0	0.522473284698039	0.7785555515846337	-282.44377420201226	0.0012704630483640169	0.9669441692336375	0.033055830766362364	0.41022945145334605	5.867190822121298E31	5.496747497717117E61	0.12465516390891111	0	-8.488832030332956	2579.5576401741023	5.91601226058091E31
65000	-288.06206846096063	NaN	-288.06206846096063	NaN	1933.681035729135	1.0	0.522473284698039	0.7785555515846337	-278.90965831947324	0.0014111382798098707	0.9669441692336375	0.033055830766362364	0.2935275794410374	5.155318956157855E31	3.8819213304060375E61	0.12215025894280807	0	-6.04520073307402	1918.7292551152045	5.1031306845249585E31
66000	-285.3291709739068	NaN	-285.3291709739068	NaN	1905.1936377413645	1.0	0.522473284698039	0.7785555515846337	-276.97876404697513	0.0016247003509888233	0.9669441692336375	0.033055830766362364	0.127449627268598	2.1664350148662373E32	5.055740398426009E62	0.10252872807173431	0	-6.062159279003619	1905.1936377413645	2.207718788433953E32
67000	-284.10929597428054	NaN	-284.10929597428054	NaN	2001.7277304775034	1.0	0.6459204605309076	1.326104617879553	-273.6210334927389	0.0018378922880551158	0.9669441692336375	0.033055830766362364	0.47263274941834427	3.695227878501384E33	1.7569045006556883E65	0.11151714150681506	0	-6.132070826351937	2001.7277304775034	3.7374402867052536E33
68000	-292.87662896123504	NaN	-292.87662896123504	NaN	1916.6399830830449	1.0	0.8802588705664358	0.7081101233333835	-283.5605108439947	0.0013069345686340507	0.9669441692336375	0.033055830766362364	0.3576899002603218	5.5237283742364255E35	4.200898397240088E69	0.11789236490859191	0	-6.047025076820013	1916.6399830830449	5.5269623846838625E35
69000	-295.27555492658814	NaN	-295.27555492658814	NaN	2085.043098285176	1.0	0.8802588705664358	1.8198639083963208	-286.1453440517454	0.0011523001551964167	0.9669441692336375	0.033055830766362364	0.11048179790615562	8.464040952305056E37	9.713525606151223E73	0.11744879923624661	0	-6.0414171437415085	1941.7391507235316	8.180260016757792E37
70000	-287.1809366900572	NaN	-287.1809366900572	NaN	1845.4823619014683	1.0	0.8802588705664358	1.2520695558530566	-277.22261853422924	0.0018966518749215448	0.9669441692336375	0.033055830766362364	0.29452511493916855	3.996882498058951E38	2.1604651253418606E75	0.1171190297634665	0	-6.348226203223614	1845.4823619014683	3.9066412839571636E38
71000	-290.86805233306563	NaN	-290.86805233306563	NaN	1984.3924141842224	1.0	0.8802588705664358	0.7481695287621791	-281.16544376650484	0.001957197658111014	0.9669441692336375	0.033055830766362364	0.43233336958828295	6.374171676388409E38	5.995423529701213E75	0.12234607670740169	0	-6.094518320443906	1984.3924141842224	6.162506962351773E38
72000	-282.1138108194493	NaN	-282.1138108194493	NaN	2092.5547796731666	1.0	0.8802588705664358	0.24437947496052984	-275.4330165562678	0.0018577021370756344	0.9669441692336375	0.033055830766362364	0.06268119633110913	3.2133871511336644E39	1.3527573097815038E77	0.11407455491826866	0	-6.043069011339213	1945.08462238554	3.174407381445156E39
73000	-281.5103120389939	NaN	-281.5103120389939	NaN	1928.040119734676	1.0	0.836209576431464	0.0862817412384836	-275.63137908155846	0.0011470708833007273	0.7662969371335273	0.23370306286647252	0.08589246291850892	6.967351310781069E38	7.206699420069621E75	0.1225440736494388	0	-6.040246198112447	1928.040119734676	6.851481506152605E38
74000	-291.5157595108417	NaN	-291.5157595108417	NaN	2171.3429684130474	1.0	0.836209576431464	0.0862817412384836	-284.09232607788	0.0016169452173439083	0.7662969371335273	0.23370306286647252	0.2356015835670219	1.7425887106788266E38	4.819034408220415E74	0.12593072416672377	0	-6.728170539992049	2171.3429684130474	1.7525206380161395E38
75000	-279.2085417492418	NaN	-279.2085417492418	NaN	2019.9228259334236	1.0	0.836209576431464	0.09596003251906168	-273.4303858633979	0.0018180503946106275	0.7662969371335273	0.23370306286647252	0.05015155582521053	1.401101766249335E39	2.8746219832627393E76	0.1219054054517212	0	-6.178806924517481	2019.9228259334236	1.4156508845419093E39
76000	-278.4461196336552	NaN	-278.4461196336552	NaN	1989.754315252316	1.0	0.836209576431464	0.08595407103845043	-272.40073579977127	0.001680706522470734	0.7662969371335273	0.23370306286647252	0.09973259450326821	7.308348340311574E38	6.695603221338932E75	0.1101622136390047	0	-6.105322171721773	1989.754315252316	7.504500122534365E38
77000	-279.74064115107205	NaN	-279.74064115107205	NaN	1999.6969162185694	1.0	0.836209576431464	0.03910415271530161	-275.1431195472872	0.0017987896404688774	0.7063680137145307	0.2936319862854691	0.03105798802608493	3.0175060136924603E38	1.124607483601167E75	0.11022372930323462	0	-6.1272931196148	1999.6969162185694	3.013768786683881E38
78000	-271.43183787740094	NaN	-271.43183787740094	NaN	1791.8114453248338	1.0	0.836209576431464	0.0729464868258826	-264.0894296514918	0.003317440452666933	0.7063680137145307	0.2936319862854691	0.14907009651537134	1.87240870254288E39	5.605277182319339E76	0.1269496410035088	0	-7.245294518055844	1791.8114453248338	1.875057652364507E39
79000	-266.7584566930449	NaN	-266.7584566930449	NaN	1872.918727474765	1.0	0.836209576431464	0.0729464868258826	-261.2626404460613	0.0025536974486410446	0.7166128012847638	0.283387198715236	0.04979782681409247	4.691391579743416E39	2.7815462492911423E77	0.11298842395263008	0	-6.16344905334037	1872.918727474765	4.697103470133335E39
80000	-274.9562889057597	NaN	-274.9562889057597	NaN	2269.2862666481656	1.0	0.836209576431464	0.0729464868258826	-268.46673055905705	0.0022081917931043053	0.6754760095282499	0.3245239904717498	0.050667380745306904	4.990895752890851E41	3.37047844750513E81	0.11667258191552554	0	-7.146944262196968	2269.2862666481656	5.036840968356599E41
81000	-269.91090765978737	NaN	-269.91090765978737	NaN	2129.757342619616	1.0	0.836209576431464	0.0729464868258826	-263.240250109902	0.0020973176224231625	0.6737636307976386	0.3262363692023611	0.15156610184490552	1.3872875334825259E42	2.398270703521255E82	0.11142991026575329	0	-6.5593630498754205	2129.757342619616	1.4130978738979304E42
82000	-274.3956308705803	NaN	-274.3956308705803	NaN	2110.3044498503673	1.0	0.836209576431464	0.1136349713784379	-267.6054363308655	0.002137897263766108	0.5954755054967085	0.4045244945032912	0.11393991738209786	3.1429639030144914E42	1.1869134160320727E83	0.10951183419957568	0	-6.4836283224749485	2110.3044498503673	3.146658197613182E42
83000	-267.4696725942984	NaN	-267.4696725942984	NaN	1858.5781593028514	1.0	0.836209576431464	0.1136349713784379	-261.72740082483915	0.0022382766751173227	0.7257909447482828	0.2742090552517168	0.03137398681685396	7.417622576302227E40	6.934356233785096E79	0.11121323724656663	0	-6.245677600618976	1858.5781593028514	7.49355655296717E40
84000	-289.34907552724684	NaN	-289.34907552724684	NaN	2176.637403285145	1.0	0.836209576431464	0.1136349713784379	-276.49915655310264	0.0012364746194219167	0.6396535496428903	0.3603464503571092	1.8374669257870075	1.9972785447462325E41	5.95889641988236E80	0.12300170510977385	0	-6.750191236022438	2176.637403285145	2.0259265227827062E41
85000	-286.0684746029378	NaN	-286.0684746029378	NaN	1930.0544333867733	1.0	0.836209576431464	0.1136349713784379	-279.4694347985839	0.001217384907718074	0.5516102547577424	0.4483897452422571	0.15561811352168878	5.187629658000933E42	3.615921386088651E83	0.11536513505877041	0	-6.039817575523344	1930.0544333867733	5.334103588479465E42
86000	-289.59424342611453	NaN	-289.59424342611453	NaN	2080.479604454713	1.0	0.836209576431464	0.13214181666123764	-282.63276092900384	0.0014701866891443669	0.5098283483402584	0.4901716516597412	0.13557929294321108	3.4548939940847435E43	2.179344056928016E85	0.13524447832308442	0	-6.373006161108796	2080.479604454713	3.488204970433254E43
87000	-290.2626443847217	NaN	-290.2626443847217	NaN	2075.77450818497	1.0	0.8417979677662344	0.13214181666123764	-285.0889064513171	0.0010285600518885481	0.5098283483402584	0.4901716516597412	0.006046949189485438	5.4397679868853585E45	5.35410984388961E89	0.13282678002837855	0	-6.356285571871621	2075.77450818497	5.5120296381688067E45
88000	-284.30632695378944	NaN	-284.30632695378944	NaN	1983.7501970436983	1.0	0.8417979677662344	0.13214181666123764	-277.08152215865994	0.0016516339874902283	0.5098283483402584	0.4901716516597412	0.2414790689377907	1.4436022937872644E46	2.7579876213053753E90	0.115514285995031	0	-6.093276408295659	1983.7501970436983	1.396150307766364E46
89000	-290.6574436107575	NaN	-290.6574436107575	NaN	2106.0115771017117	1.0	0.8417979677662344	0.13214181666123764	-283.2168442404628	0.0013659515280741255	0.5447582363573867	0.4552417636426128	0.20762464192547642	9.019411291627852E46	1.2457980515694572E92	0.12150473941968637	0	-6.46726220372268	2106.0115771017117	9.085731678637829E46
90000	-283.44315671149093	NaN	-283.44315671149093	NaN	2149.0233133412353	1.0	0.8417979677662344	0.13444730500566318	-275.32488646748766	0.001472823542615653	0.43920735418181683	0.5607926458181827	0.3195803448378532	4.479907131542652E47	3.7067805848679523E93	0.13709199879155495	0	-6.6365563673309556	2149.0233133412353	4.410427128473438E47
91000	-288.7515294358987	NaN	-288.7515294358987	NaN	2007.3112119148911	1.0	0.4718963352913961	0.35297774563603995	-281.6169599301641	0.0021559748135943713	0.5677562981542328	0.43224370184576677	0.061783118832320794	1.3565596084574745E48	2.631438564374227E94	0.11888029903724856	0	-6.145681586524633	2007.3112119148911	1.3944973786927913E48
92000	-289.63044381238456	NaN	-289.63044381238456	NaN	2303.462971665613	1.0	0.4718963352913961	0.35297774563603995	-280.9422750494072	0.0013301879275712143	0.5677562981542328	0.43224370184576677	0.11164955377431943	4.8383884844061026E48	2.3642254892456506E95	0.1005817068488074	0	-7.296271548639908	2303.462971665613	4.807546588034046E48
93000	-292.22950898885824	NaN	-292.22950898885824	NaN	2547.7067870935202	1.0	0.4718963352913961	0.35297774563603995	-285.764576022457	0.0011191672001360448	0.576267725944913	0.42373227405508657	1.689124266957679E-4	3.408104448904136E48	1.4381607220888208E95	0.11263337825185468	0	-8.354664142043445	2547.7067870935202	3.4069903197300916E48
94000	-285.31001603926063	NaN	-285.31001603926063	NaN	2049.7776049564777	1.0	0.4718963352913961	0.5737298951679117	-276.89736721932184	0.001103436786229728	0.4888276626740665	0.511172337325933	0.15577595019048043	7.241317524792753E48	9.428408122207994E95	0.1327064034734761	0	-6.268328035140207	2049.7776049564777	7.242191194075785E48
95000	-284.89905885024524	NaN	-284.89905885024524	NaN	1803.102545544488	1.0	0.30294161986410173	0.5737298951679117	-274.8962424134088	0.0013511665872505722	0.43541445213178714	0.5645855478682125	0.3534201894464871	9.039633848897442E49	1.5691240900732816E98	0.13620312352186706	0	-6.963789273795421	1803.102545544488	9.141222501287441E49
96000	-297.93800718366685	NaN	-297.93800718366685	NaN	2363.5973208546834	1.0	0.30294161986410173	0.5737298951679117	-288.4228304973252	9.201471687240865E-4	0.43541445213178714	0.5645855478682125	0.2766237857109411	4.342939758580926E50	2.859832803040396E99	0.12529981228877585	0	-6.790037538786708	2186.1595337268445	4.313383176470194E50
97000	-291.933973089989	NaN	-291.933973089989	NaN	2248.354802006128	1.0	0.30294161986410173	0.5737298951679117	-283.5582934678261	0.0012978223084400041	0.6078645597578688	0.3921354402421308	0.047965760380888615	3.717487432994924E50	1.74316644837525E99	0.1088486569251551	0	-7.055977948581945	2248.354802006128	3.905895119067702E50
98000	-283.23823545538477	NaN	-283.23823545538477	NaN	1868.6385872722306	1.0	0.11791384187854986	0.5737298951679117	-274.51691286587925	0.0014761109226863389	0.5236159729243869	0.4763840270756127	0.23393933421744523	2.064408223882592E52	4.948990317274398E102	0.10796408071988045	0	-6.18511356913289	1868.6385872722306	2.0740429467967592E52
99000	-281.94041750827915	NaN	-281.94041750827915	NaN	1906.1377228836523	1.0	0.11791384187854986	0.5737298951679117	-269.1063346698456	0.0015825888355874274	0.5446899482880228	0.4553100517119768	1.5228018040310831	8.448960379879442E53	7.462653893028637E105	0.10196293369286413	0	-6.060562647131207	1906.1377228836523	8.41483826610225E53
100000	-281.83686643366633	NaN	-281.83686643366633	NaN	2143.5813878004037	1.0	0.17604156741835403	0.5737298951679117	-270.54089635229303	0.001745873341583173	0.584672250269893	0.4153277497301065	0.8304391801110356	6.63514848928342E55	4.726812546089519E109	0.10471126326162888	0	-6.6145567823698945	2143.5813878004037	6.567559628761442E55
101000	-281.90626114727576	NaN	-281.90626114727576	NaN	2153.835129897453	1.0	0.058246743590475054	1.508543570009233	-272.6286509517013	0.0013866297901449374	0.1704841516279934	0.8295158483720062	0.07653059624869528	3.5378037424905244E56	1.3348502829033606E111	0.10319580106674858	0	-6.656126012073062	2153.835129897453	3.499380465386835E56
102000	-282.51887625142933	NaN	-282.51887625142933	NaN	2028.8068979580619	1.0	0.20848786831386795	1.508543570009233	-273.7676629469764	0.002213638146969684	0.1704841516279934	0.8295158483720062	0.06827080275333447	3.2944610005773225E58	1.4600774414079205E115	0.11721173281919241	0	-6.203938836308088	2028.8068979580619	3.31040309277178E58
103000	-281.91243038012226	NaN	-281.91243038012226	NaN	1915.4459627795652	1.0	0.11056449871732704	1.0872855447899838	-276.79188185691834	0.001639689911661207	0.24118409138974928	0.7588159086102504	1.1425743161205301E-4	8.095045040831388E60	9.450453640472925E119	0.12051116845794396	0	-6.048191705086214	1915.4459627795652	8.180978408992834E60
104000	-291.7347748142787	NaN	-291.7347748142787	NaN	2104.413934333032	1.0	0.362821714672963	0.5513779079842746	-284.54393832927695	0.0010489136905256886	0.24118409138974928	0.7588159086102504	0.017290426271233696	9.378520870579779E62	1.4490868804815134E124	0.12833193734782247	0	-6.4612063250545875	2104.413934333032	9.600525651197419E62
105000	-279.01132507862275	NaN	-279.01132507862275	NaN	1903.790929026605	1.0	0.362821714672963	0.5513779079842746	-269.42402992545914	0.0017700714187555496	0.24118409138974928	0.7588159086102504	0.49437075825053955	3.15595718748256E63	1.6547644272779513E125	0.12807889397145517	0	-6.064654234096132	1903.790929026605	3.2459398124892864E63
106000	-290.5408883707382	NaN	-290.5408883707382	NaN	2253.9860083187	1.0	0.20652642515223693	0.5513779079842746	-281.0663689064348	0.0015031077631137513	0.24118409138974928	0.7588159086102504	0.21214238297123808	1.3015328213862999E65	2.3638294663803907E128	0.12024506225694825	0	-7.080401073293468	2253.9860083187	1.296398482296163E65
107000	-278.29645068964396	NaN	-278.29645068964396	NaN	1977.4343111609846	1.0	0.437544305440354	0.5513779079842746	-267.58448635255087	0.0015064818173459718	0.24118409138974928	0.7588159086102504	0.8269270641636932	1.5767400481405838E66	3.790753531494731E130	0.12382134805553979	0	-6.081685303161887	1977.4343111609846	1.5849974534965304E66
108000	-285.4765325097994	NaN	-285.4765325097994	NaN	2251.6163935500213	1.0	0.437544305440354	0.5513779079842746	-276.1957110708509	0.0022155608824300822	0.24118409138974928	0.7588159086102504	0.34608603509962804	6.7322684154105195E65	7.540583573078067E129	0.12548155220317478	0	-6.310639951804548	1849.8582311399118	7.019397582852974E65
109000	-284.0640936094125	NaN	-284.0640936094125	NaN	1976.6468562064367	1.0	0.45381839810417474	0.5513779079842746	-277.3485494602434	0.0012615305719810965	0.29214645360115354	0.7078535463988461	0.014324421538943503	3.2581646790101566E66	1.4586236718824672E131	0.11870333474157481	0	-6.080321761043045	1976.6468562064367	3.2537816272890027E66
110000	-271.5861344244563	NaN	-271.5861344244563	NaN	2011.4349021952153	1.0	0.37465288171392525	0.5513779079842746	-263.5478877481387	0.0016460348017168184	0.21136652695645722	0.7886334730435425	0.11869673603440903	3.979842193902397E66	2.294366922744087E131	0.1190641289165973	0	-6.156162223184164	2011.4349021952153	4.065860545760135E66
111000	-276.8395878588672	NaN	-276.8395878588672	NaN	2222.1814285140026	1.0	0.37465288171392525	0.5513779079842746	-267.169146029703	0.0022304825255892546	0.059464742665021164	0.9405352573349786	0.2865461313720242	2.5111584247166456E67	1.1157244852149496E133	0.13152792037268862	0	-6.943082707908458	2222.1814285140026	2.5679808050462864E67
112000	-278.5110700080159	NaN	-278.5110700080159	NaN	1953.5397186804043	1.0	0.37465288171392525	0.5513779079842746	-269.89488686481536	0.0022356832247859893	0.059464742665021164	0.9405352573349786	0.24953951187551174	1.0295621964607356E68	1.901325809495955E134	0.1348627044502262	0	-6.049390514688492	1953.5397186804043	1.0544632092417108E68
113000	-275.49727011073287	NaN	-275.49727011073287	NaN	2135.4061794494837	1.0	0.37465288171392525	0.5513779079842746	-266.89631987792063	0.0015935176510595659	0.059464742665021164	0.9405352573349786	0.14089785755706172	1.4883939845893069E69	4.081639337233668E136	0.13446760791141926	0	-6.58179068851378	2135.4061794494837	1.5791488697714934E69
114000	-277.848427711632	NaN	-277.848427711632	NaN	1896.9463288798377	1.0	0.37465288171392525	0.5513779079842746	-269.87306331225017	0.001985118500003522	0.1778056449069835	0.8221943550930162	0.12090254410495713	2.666921655244266E69	9.026412420091813E136	0.11341501666796505	0	-6.079026723826582	1896.9463288798377	2.6674876518048615E69
115000	-278.04792472885106	NaN	-278.04792472885106	NaN	1823.6544602054819	1.0	0.37465288171392525	0.5513779079842746	-270.81506572171907	0.0018866704311579778	0.1778056449069835	0.8221943550930162	0.014319636217135997	2.802089487936156E70	1.2123047131690772E139	0.12340492946569012	0	-6.597802979619262	1823.6544602054819	2.807946411881086E70
116000	-279.0760322692403	NaN	-279.0760322692403	NaN	2049.6119347956646	1.0	0.37465288171392525	0.5513779079842746	-269.91530308826765	0.0017723037827878907	0.1778056449069835	0.8221943550930162	0.32671372654042563	1.286577361533498E71	1.865665866020104E140	0.10705648966898379	0	-6.26779427461951	2049.6119347956646	1.2650074494661596E71
