#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian_stable" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian_stable" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_s.s:transeurasian_stable" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.transeurasian_stable" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@transeurasian_stable" excludeto="1" filter="-" id="orgdata.transeurasian_stable" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:transeurasian_stable" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:transeurasian_stable" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:transeurasian_stable" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:transeurasian_stable" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:transeurasian_stable" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:transeurasian_stable">
#                    <parameter dimension="2" id="frequencies.s:transeurasian_stable" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:transeurasian_stable" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@transeurasian_stable" estimate="false" id="dummyfrequencies.s:transeurasian_stable" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="74" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian_stable	TreeHeight.t:tree	mutationRate.s:transeurasian_stable	bcov_alpha.s:transeurasian_stable	bcov_s.s:transeurasian_stable	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian_stable1	frequencies.s:transeurasian_stable2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrca.age(Yayoi)	ucldMean.c:clock
3333000	-1436.5015219775582	-1118.013875152336	-318.4876468252223	-1118.013875152336	4567.770617092944	1.0	0.03942061597838416	0.241899622428748	-307.7195548773289	8.476469729713371E-4	0.622291418269209	0.37770858173078936	1.114875511117635	1.0939250144155752E-4	3.613675698692053E-8	1.460352136941552	0	-6.059915297461749	1963.0841190954634	1.618752187264585E-4
3334000	-1441.009793612782	-1121.472420114776	-319.537373498006	-1121.472420114776	4335.5002316381715	1.0	0.03942061597838416	0.26162434760167697	-309.02330170510874	6.200329804216988E-4	0.6104260287187105	0.3895739712812878	1.007467857708705	1.1892172876931782E-4	2.4896440392392875E-8	1.2773756071080125	0	-6.057340407739975	1961.0088838164393	1.4581222324076696E-4
3335000	-1428.4662674467072	-1115.7473498084767	-312.71891763823066	-1115.7473498084767	4240.5663245841515	1.0	0.03942061597838416	0.26162434760167697	-302.1739268544634	8.031517296992715E-4	0.6104260287187105	0.3895739712812878	0.8125349719993953	1.3402616901235953E-4	2.111128428108122E-8	0.9683899908935643	0	-6.697691305598839	2163.972994830505	1.7160039452147495E-4
3336000	-1438.3001818677865	-1116.1890816747832	-322.1111001930033	-1116.1890816747832	5497.450239498615	1.0	0.03942061597838416	0.26162434760167697	-311.0666547127437	6.299893088104868E-4	0.6104260287187105	0.3895739712812878	0.8263895438094346	1.0781686171035773E-4	1.2941815789112856E-8	0.9724357210652372	0	-7.1530838674422075	2270.6952238897547	1.2650263445768186E-4
3337000	-1438.6346715111586	-1124.8820962548161	-313.7525752563423	-1124.8820962548161	5008.784021419088	1.0	0.03942061597838416	0.26162434760167697	-300.5727233982285	7.837697515273082E-4	0.6104260287187105	0.3895739712812878	0.8192316959076017	1.5747622417936253E-4	2.233298578985239E-8	0.9748933759238242	0	-9.31123814052051	1750.2328676725695	1.6605276730094788E-4
3338000	-1423.2204858165446	-1113.1857707830618	-310.03471503348277	-1113.1857707830618	4059.7390882300115	1.0	0.014747396010195745	0.26162434760167697	-300.09787667232393	8.838661712234692E-4	0.6104260287187105	0.3895739712812878	0.8220483145792944	1.4936265166520286E-4	2.366384070011497E-8	0.8958981772530018	0	-6.059269169001093	1962.574825960289	1.676292190812739E-4
3339000	-1425.881712664287	-1117.0278883805308	-308.85382428375635	-1117.0278883805308	3747.6709111283267	1.0	0.026618340936942486	0.26162434760167697	-298.41131580478543	0.0010444674371179524	0.6104260287187105	0.3895739712812878	0.9306968784062953	1.2489743335733388E-4	1.967209393579397E-8	0.967207969742965	0	-6.223292978987902	2035.3454153331943	1.6359975841749388E-4
3340000	-1422.2734628555515	-1120.9101170326016	-301.36334582294984	-1120.9101170326016	3785.9470648902316	1.0	0.026618340936942486	0.30912527866708644	-290.60338584891065	9.536005911665383E-4	0.5777095384725308	0.4222904615274676	0.9686445437177927	1.698037557807048E-4	3.9809520036892966E-8	1.0479637065701854	0	-6.2597343756897725	1856.5425188246686	2.0757282451604975E-4
3341000	-1407.0678043719624	-1116.0704027958418	-290.9974015761206	-1116.0704027958418	2534.422440646824	1.0	0.026618340936942486	0.30912527866708644	-278.914427141873	0.0013170961073573652	0.5777095384725308	0.4222904615274676	1.190311790851011	2.4327986682685652E-4	1.1624047312824752E-7	1.1838448073720147	0	-6.907440201010338	1805.7399668116711	2.7835886820562857E-4
3342000	-1401.2993706023724	-1109.9245877606763	-291.3747828416961	-1109.9245877606763	2628.051853238596	1.0	0.026618340936942486	0.3288236230214122	-280.16168367420136	0.00116011216603352	0.5777095384725308	0.4222904615274676	1.1319889995148131	2.4118706732079281E-4	1.2445937655037483E-7	1.2497147618148843	0	-6.1527564517295845	1875.2129307107343	2.5797825550856945E-4
3343000	-1403.6463152306796	-1108.1864212871385	-295.45989394354115	-1108.1864212871385	2857.0333268524914	1.0	0.026618340936942486	0.3288236230214122	-283.4319457942647	0.0013139353246029624	0.5777095384725308	0.4222904615274676	1.325606230499123	2.3515909500373568E-4	1.925277694941301E-7	1.388303762077244	0	-6.387927100075596	1841.267246491341	3.095927448752921E-4
3344000	-1430.003160314352	-1128.9111130428496	-301.09204727150245	-1128.9111130428496	2904.6855875084293	1.0	0.026618340936942486	0.3288236230214122	-288.6844526225041	0.0013840789147290642	0.5699127621549268	0.4300872378450715	1.3872123540114016	2.3308349915657583E-4	3.0905595533839547E-7	1.6665054748006067	0	-6.585344506698488	2136.297174091631	3.134882966051854E-4
3345000	-1433.6545649659754	-1137.2492440932085	-296.4053208727669	-1137.2492440932085	2671.384883743131	1.0	0.026618340936942486	0.3288236230214122	-283.71369900964805	0.0014754974011959902	0.5983639146090082	0.4016360853909901	1.6489223872188437	2.3849215704293324E-4	4.759277911371084E-7	1.9327516918748897	0	-6.104518555921859	1887.7721968757835	3.2301523251725335E-4
3346000	-1428.1730105128897	-1125.8408102327992	-302.33220028009055	-1125.8408102327992	3147.1893599761042	1.0	0.026618340936942486	0.3288236230214122	-289.65199531830507	0.0013216806085544091	0.5983639146090082	0.4016360853909901	1.501351021829112	1.9194283595828858E-4	2.430825238874093E-7	1.734126424302727	0	-6.522680819759504	2120.4137887771944	2.717453199205686E-4
3347000	-1421.251946509677	-1122.3456254515122	-298.90632105816474	-1122.3456254515122	3077.965544201539	1.0	0.026618340936942486	0.3288236230214122	-286.0983102988463	0.0012798529496666781	0.5833899854945753	0.416610014505423	1.4157817944135092	2.1817681301535067E-4	2.2102167257214236E-7	1.5955346857368555	0	-6.901566369015373	2212.4824996810908	2.8372302426647923E-4
3348000	-1420.8107338821046	-1119.309137046114	-301.5015968359904	-1119.309137046114	4027.7657841683663	1.0	0.014584645503071793	0.3288236230214122	-289.4266460967116	0.0010124430379569492	0.609374430783599	0.39062556921639935	1.4039238510149756	1.9700313235625357E-4	2.3712787286983745E-7	1.7441485648673747	0	-6.203428553748166	2028.6312231690574	2.728698901670643E-4
3349000	-1421.2246036593035	-1120.8917653127992	-300.3328383465044	-1120.8917653127992	3071.902466793899	1.0	0.014584645503071793	0.3288236230214122	-288.41773860323565	0.0010033810299174453	0.609374430783599	0.39062556921639935	1.4039238510149756	2.49842053140077E-4	3.415149491927597E-7	1.7943094990478838	0	-6.0435775577380255	1945.9506380282394	3.3972441188333073E-4
3350000	-1448.1377458483812	-1127.8013289386836	-320.3364169096977	-1127.8013289386836	4243.359048502553	1.0	0.014584645503071793	0.3288236230214122	-303.7983943434061	9.296542822248671E-4	0.564896747950688	0.43510325204931033	1.3165795167360326	1.4043460763109455E-4	8.830520949168935E-8	1.634886922843219	0	-10.924783661417486	3220.6970315723433	1.8186598167578693E-4
3351000	-1417.3257667154323	-1116.5355891988813	-300.790177516551	-1116.5355891988813	3237.893569880069	1.0	0.014584645503071793	0.3288236230214122	-288.86446586584236	0.0010724670357553257	0.564896747950688	0.43510325204931033	1.2620984243088214	1.7661144198306535E-4	1.404908770834059E-7	1.498590144619446	0	-6.474587875558089	2107.9375065553077	2.5102759202891083E-4
3352000	-1401.1061455802237	-1106.495544200945	-294.6106013792787	-1106.495544200945	2929.6481267674767	1.0	0.014584645503071793	0.22012509081473552	-283.641590692799	0.001250736971906374	0.564896747950688	0.43510325204931033	1.1338564308589474	2.1522248307004075E-4	1.5472561983774576E-7	1.3420022675218812	0	-6.295148339523383	1851.790225448846	3.0645996938055497E-4
3353000	-1419.461761296909	-1117.343391063942	-302.11837023296704	-1117.343391063942	3222.154037144971	1.0	0.014584645503071793	0.2998232973695503	-291.20638049545454	0.0011815249003869603	0.5874157237932505	0.4125842762067479	1.099562991996991	2.1421552897460042E-4	1.436498976980375E-7	1.3005702561744132	0	-6.040546729719015	1927.0220595449066	2.828288855451614E-4
3354000	-1422.5182712222356	-1113.7000013654122	-308.81826985682346	-1113.7000013654122	3314.519395070645	1.0	0.014584645503071793	0.2998232973695503	-297.84263926365554	9.333821148329482E-4	0.5874157237932505	0.4125842762067479	0.9287649137300241	1.619785504278896E-4	3.993743905366796E-8	1.0637953222719716	1	-6.629141300250141	2147.1930691469693	1.6964141111397093E-4
3355000	-1430.586216498229	-1128.1160627023391	-302.47015379589	-1128.1160627023391	3627.6788210388722	1.0	0.014584645503071793	0.2998232973695503	-292.0413334413446	9.24775112689433E-4	0.5883969121926812	0.41160308780731714	0.8845061139889577	2.0640777989700234E-4	4.2010017299629996E-8	0.9760433894724139	1	-6.220701727195045	2034.4833383395267	2.015360550572123E-4
3356000	-1417.3038532773994	-1117.2181130720437	-300.0857402053557	-1117.2181130720437	3936.1259044887406	1.0	0.006073271420177915	0.2541741100956818	-289.5738529551448	0.0010248623436406173	0.5883969121926812	0.41160308780731714	0.9827881548494598	2.2366232469448968E-4	5.9494450711857204E-8	1.1136234379533894	1	-6.15938878066123	1873.7742336041736	2.1988473322687516E-4
3357000	-1419.1181177976812	-1122.3202038559955	-296.7979139416857	-1122.3202038559955	3184.0632876299505	1.0	0.012089966988218145	0.19774771389871845	-286.29126903350294	0.0013979616399956614	0.5883969121926812	0.41160308780731714	0.9546818091724192	2.5369845845711484E-4	9.130090322446795E-8	1.1337014272676758	1	-6.485219981767473	1832.2927382843793	2.4461819258688887E-4
3358000	-1422.2179674463532	-1122.6725276188452	-299.545439827508	-1122.6725276188452	3003.5275681487474	1.0	0.012089966988218145	0.19774771389871845	-289.0213584010646	0.001552378500240239	0.5883969121926812	0.41160308780731714	1.0989329356698605	2.79548183165794E-4	2.152084034910926E-7	1.5361470237293515	1	-6.060150842643257	1906.387721736522	2.8291003806859937E-4
3359000	-1425.7530939393964	-1122.9677452033613	-302.785348736035	-1122.9677452033613	3464.8983693516952	1.0	0.011930702315831003	0.28389319419554293	-291.62913348723305	9.830521322976378E-4	0.5883969121926812	0.41160308780731714	0.9442452146510617	1.7720313604461326E-4	2.6898890994111744E-8	0.9117188542126188	0	-6.815038926144593	2192.0994777834803	2.1061971505499546E-4
3360000	-1417.0329482909258	-1113.8037166787722	-303.22923161215357	-1113.8037166787722	3776.9353653070584	1.0	0.011930702315831003	0.28389319419554293	-291.5696387368792	0.001155699009992139	0.5883969121926812	0.41160308780731714	1.2266194699140962	1.7341478837297047E-4	3.2114972955611504E-8	1.1170025647194801	0	-6.4585682892119864	1834.5877652723657	2.302036615523957E-4
3361000	-1426.9320721289946	-1123.4282030726606	-303.5038690563339	-1123.4282030726606	3885.0563636637894	1.0	0.011930702315831003	0.28389319419554293	-293.0179247691247	9.11409606937195E-4	0.5883969121926812	0.41160308780731714	0.9731176460977804	1.666301436796775E-4	2.8488232837059357E-8	0.9523322375705002	0	-6.055299062263713	1959.2668783973827	1.9531407437813552E-4
3362000	-1430.3976713687107	-1128.6954445817785	-301.7022267869322	-1128.6954445817785	3591.658433550249	1.0	0.011930702315831003	0.321740579290509	-291.3742838674427	0.0012616545481292333	0.5883969121926812	0.41160308780731714	0.857619462468953	1.750609517434312E-4	1.911321256693956E-8	0.7968592531496902	0	-6.135222298778899	1879.2971508242315	1.7316658616805706E-4
3363000	-1442.125024398851	-1126.7484331637047	-315.3765912351464	-1126.7484331637047	4620.834253941764	1.0	0.01105259832496336	0.321740579290509	-303.3792462433512	8.914800603486444E-4	0.5883969121926812	0.41160308780731714	1.0472181312431004	1.479003371318807E-4	2.4206513777113815E-8	1.0215434161658346	0	-7.2162061804818265	2285.159457354822	1.7182453993374084E-4
3364000	-1436.1738814574787	-1120.8858681056035	-315.2880133518753	-1120.8858681056035	3988.288361467267	1.0	0.04072329252186789	0.321740579290509	-303.68840100548846	8.830418455114148E-4	0.5883969121926812	0.41160308780731714	1.2666108616330285	1.2993675435022992E-4	5.285661922272095E-8	1.3074797652484835	0	-6.156425109453583	2011.5365918591415	2.140457462094392E-4
3365000	-1454.448351798174	-1136.6979823585123	-317.75036943966154	-1136.6979823585123	5093.559799018442	1.0	0.04072329252186789	0.14080531407220478	-306.53645081651445	9.021278859758095E-4	0.5793866873157951	0.4206133126842032	1.0315242736520667	1.827235837187202E-4	5.620293192172179E-8	1.2314135975842315	1	-7.283968390438407	1790.46039522813	2.1679608464443808E-4
3366000	-1449.2440313600712	-1131.4950762360031	-317.74895512406806	-1131.4950762360031	5778.370203774216	1.0	0.04072329252186789	0.14080531407220478	-306.55859308903246	7.981625445532642E-4	0.5793866873157951	0.4206133126842032	1.2234979599431308	1.0854558616293016E-4	3.749314519015945E-8	1.5885856522374673	1	-6.679151901637581	1818.2578913101067	1.5080034688772764E-4
3367000	-1456.371382751247	-1135.9211915008002	-320.4501912504468	-1135.9211915008002	5757.725686457865	1.0	0.04072329252186789	0.14080531407220478	-308.2389450705527	5.907164350257325E-4	0.5793866873157951	0.4206133126842032	0.8105007621063142	1.4997694329627281E-4	1.721191035084909E-8	0.8229021873686073	0	-8.971064156102575	2696.52995833761	1.9226582381982936E-4
3368000	-1437.9912589520118	-1136.8837794449068	-301.1074795071049	-1136.8837794449068	3401.5186112683755	1.0	0.024686540744212133	0.14080531407220478	-290.97461032254955	0.0011745488367827898	0.5793866873157951	0.4206133126842032	1.016096381637751	2.0596644255780223E-4	6.389620071916069E-8	1.1550156798855602	0	-6.2502546202826395	2044.1010678886364	3.0465423620525546E-4
3369000	-1431.5999360678109	-1128.0545863284	-303.54534973941077	-1128.0545863284	3376.969037793677	1.0	0.024686540744212133	0.3251734033114726	-291.6237726686822	0.0010628985203511058	0.5793866873157951	0.4206133126842032	1.3314611390074702	1.7371364860348538E-4	9.105433097008293E-8	1.5449518555078368	0	-6.275165809628998	2051.889927928162	3.077114292582505E-4
3370000	-1432.7660518427283	-1127.3561430680704	-305.4099087746578	-1127.3561430680704	3447.5483213537987	1.0	0.024686540744212133	0.3251734033114726	-294.02878595918	8.730812920520437E-4	0.5793866873157951	0.4206133126842032	1.156956043721874	1.760019741094953E-4	3.2047688630753245E-8	1.0006140168326958	0	-6.256329849616213	1857.027047097954	2.5716070893450885E-4
3371000	-1441.6361063662498	-1134.9921039296323	-306.6440024366174	-1134.9921039296323	3689.672146187576	1.0	0.024686540744212133	0.3251734033114726	-294.7197641008825	0.0013604678247684686	0.5793866873157951	0.4206133126842032	1.266671198901311	1.7797584470461848E-4	2.9491398207303317E-8	0.9326732663112246	0	-6.470445521494487	1833.551354989638	3.0929323017829166E-4
3372000	-1440.7339111321753	-1135.9711328735018	-304.76277825867356	-1135.9711328735018	4035.3114190935225	1.0	0.025840257196806608	0.3251734033114726	-293.56193577061515	9.505872018394122E-4	0.5793866873157951	0.4206133126842032	1.1661077667987267	1.819974737577851E-4	2.4408815565190047E-8	0.8411047933318551	0	-6.04845834313667	1915.1855255480864	2.465480285710773E-4
3373000	-1439.4625614557847	-1132.9592977290476	-306.503263726737	-1132.9592977290476	3331.339375507367	1.0	0.025840257196806608	0.3251734033114726	-295.4081246321222	0.001041803156000065	0.5793866873157951	0.4206133126842032	1.0967605461718597	2.0974588034175146E-4	3.215208945168871E-8	0.8876108672916407	0	-6.152567126327036	2010.0359482081587	2.7703290452848106E-4
3374000	-1437.5425782564218	-1129.9208676573712	-307.6217105990507	-1129.9208676573712	3863.065391721666	1.0	0.025840257196806608	0.3251734033114726	-297.30140117198323	0.0011298060214357702	0.5793866873157951	0.4206133126842032	0.8804110131051315	1.3991529143841483E-4	9.66837201303214E-9	0.6714773221920651	0	-6.045408241163105	1918.4749362221494	1.8175330237008445E-4
3375000	-1441.8251987684907	-1129.3253958503526	-312.499802918138	-1129.3253958503526	4235.305286846334	1.0	0.025840257196806608	0.3251734033114726	-302.2069646552294	8.194551907424881E-4	0.5793866873157951	0.4206133126842032	0.69292310858313	1.4229080940081072E-4	9.070587534308646E-9	0.664326173681225	0	-6.6191235318892625	2144.7140091035726	1.7152896769527743E-4
3376000	-1449.9955144731973	-1136.0982062752487	-313.8973081979486	-1136.0982062752487	6027.668525560327	1.0	0.05753479265380713	0.2508330406486918	-304.3886261643121	6.554842083317766E-4	0.5793866873157951	0.4206133126842032	0.7042405738585318	1.4948678584394116E-4	6.405115417075065E-9	0.5542952601033505	0	-6.051900271127296	1912.14520902249	1.761118382477311E-4
3377000	-1437.7043302375291	-1119.5290316039357	-318.17529863359334	-1119.5290316039357	5197.381912268016	1.0	0.05753479265380713	0.2508330406486918	-307.7282595550214	6.880500741514845E-4	0.6271841519120531	0.37281584808794527	0.9507859561883973	1.055590066784471E-4	1.2200345117366305E-8	0.9350229583120847	1	-6.206483775863081	2029.6803911540228	1.5020035800422042E-4
3378000	-1443.0391217983524	-1122.624258035026	-320.41486376332637	-1122.624258035026	6916.978551320588	1.0	0.05753479265380713	0.2508330406486918	-310.3261442033746	6.28715239010516E-4	0.6353199571036566	0.3646800428963418	0.7840465757408812	9.557206924152981E-5	4.461078872142581E-9	0.698834401752661	0	-6.373543652326381	2080.6298315676445	1.1956210503900807E-4
3379000	-1438.9151910835942	-1120.0296914757243	-318.8854996078699	-1120.0296914757243	6095.367671856476	1.0	0.0415169291208015	0.2508330406486918	-308.6022866529096	5.868092568546762E-4	0.6353199571036566	0.3646800428963418	0.932210764906838	1.102560796064202E-4	1.0740122526582347E-8	0.9013708464864981	0	-6.100380247386231	1889.0917970652902	1.6175476843074385E-4
3380000	-1467.0962488435318	-1137.8683438579676	-329.22790498556424	-1137.8683438579676	8697.891611604815	1.0	0.0415169291208015	0.2508330406486918	-318.11157539534696	6.119003383764967E-4	0.6353199571036566	0.3646800428963418	0.6926374018020007	9.520212648682434E-5	3.728422208609852E-9	0.6099644770456444	0	-7.697579381783578	2395.101881498441	1.1747168361909617E-4
3381000	-1424.6877609235949	-1115.9505253185728	-308.7372356050221	-1115.9505253185728	4617.974725989228	1.0	0.0415169291208015	0.2508330406486918	-298.1126470650514	0.0010143338834104143	0.6353199571036566	0.3646800428963418	0.8555407881164999	1.4823119633542418E-4	2.3010016016278058E-8	0.9910718004052246	1	-6.6820290373008255	1818.077729578402	1.8340307073187913E-4
3382000	-1441.1269050619005	-1133.1212780816545	-308.00562698024595	-1133.1212780816545	3407.2335252699672	1.0	0.0415169291208015	0.2508330406486918	-297.8801745908724	8.258169715561267E-4	0.6131155617394634	0.38688443826053504	0.8999792420209977	1.4159166137823012E-4	1.768150245179712E-8	0.7973377175619902	1	-6.0432176919400105	1921.4660140349688	1.9340715893361585E-4
3383000	-1437.0000874697557	-1129.528163774083	-307.4719236956729	-1129.528163774083	3375.66265200804	1.0	0.0415169291208015	0.2508330406486918	-296.9700144145662	7.280426664103052E-4	0.6131155617394634	0.38688443826053504	0.9441637067863498	1.9435751931199413E-4	4.4084832855859216E-8	0.9049693212093117	1	-6.281912166861081	2053.956408547511	2.715626163547402E-4
3384000	-1430.832363964747	-1122.7988602212195	-308.0335037435274	-1122.7988602212195	3875.9110974575574	1.0	0.0415169291208015	0.2508330406486918	-296.18217815257077	0.0010170906522611147	0.6131155617394634	0.38688443826053504	1.2402477598374808	1.8625308888887477E-4	5.59140089166452E-8	1.1267510873245505	0	-6.730454507004037	2171.893237978129	2.7818612811955645E-4
3385000	-1431.5644937271202	-1123.6950806163954	-307.86941311072474	-1123.6950806163954	4195.290949077239	1.0	0.0415169291208015	0.2508330406486918	-296.56949123798927	8.223470827889511E-4	0.5808367111559325	0.41916328884406584	1.2760461978467128	2.0269745794368802E-4	8.336069923106108E-8	1.339782312534583	1	-6.07221227670686	1971.714556070762	3.1131118817593657E-4
3386000	-1417.6767107449414	-1120.0783137786714	-297.59839696627006	-1120.0783137786714	2659.3549476803605	1.0	0.02761860850128214	0.2508330406486918	-285.97336960580157	0.0011701567076413495	0.5808367111559325	0.41916328884406584	1.2100559962274535	2.011148597449407E-4	8.522637239408786E-8	1.1767653008656926	0	-6.594559343799368	1823.882760328794	3.983664715659899E-4
3387000	-1424.5628066100614	-1126.0081864373199	-298.55462017274164	-1126.0081864373199	2766.866538909631	1.0	0.02761860850128214	0.1829499355878392	-287.9101446025411	0.0014530662869569385	0.5808367111559325	0.41916328884406584	1.0714302018874187	1.9083686125567927E-4	3.666796327416567E-8	0.9345476558405563	1	-6.339599789501925	1846.4507576725352	2.6258722229286684E-4
3388000	-1426.5312035202155	-1118.1572648135177	-308.37393870669774	-1118.1572648135177	3523.295962672817	1.0	0.02761860850128214	0.1829499355878392	-297.74709241894493	9.682658632579488E-4	0.6481873322328437	0.35181266776715464	1.142382763975162	1.7260906455662548E-4	7.666885880968524E-8	1.378016926652983	1	-6.106660488729443	1990.3934314044373	2.3780650564420852E-4
3389000	-1431.5930279743739	-1129.271947283886	-302.3210806904879	-1129.271947283886	3072.3671683570265	1.0	0.02761860850128214	0.1829499355878392	-291.9961771759484	0.0012044668895513434	0.6481873322328437	0.35181266776715464	1.0516983336579662	2.0400863969938663E-4	7.075083723796949E-8	1.2375695967999119	0	-6.080253314502133	1896.4349265603744	2.3592123988664426E-4
3390000	-1424.6655296667234	-1120.7587495288274	-303.906780137896	-1120.7587495288274	3629.9229924267042	1.0	0.02761860850128214	0.1829499355878392	-293.1920897423448	0.0010472372069723285	0.6481873322328437	0.35181266776715464	1.0484360789218137	1.8891695218622276E-4	4.8264423132121424E-8	1.2092023031023083	1	-6.480012696178128	2109.3590933445516	2.0389520285858851E-4
3391000	-1429.0524782240552	-1124.596614805323	-304.45586341873224	-1124.596614805323	3621.125222918272	1.0	0.02761860850128214	0.1829499355878392	-292.9639465712184	0.0012192189360346554	0.5904639087343572	0.4095360912656413	1.1325728720918575	2.0820621128633487E-4	9.87717552298649E-8	1.3573748436587407	0	-7.0013887469278915	2235.7313790067406	2.639982659173952E-4
3392000	-1419.0167015946595	-1124.9886966902968	-294.02800490436266	-1124.9886966902968	2985.7293254585848	1.0	0.02761860850128214	0.2442971241965703	-283.7348145807545	0.0011427660881457061	0.5904639087343572	0.4095360912656413	0.9608954076125823	2.660022298430862E-4	7.976860759880925E-8	1.0456648609088053	0	-6.0470299009355815	1916.6348460974614	2.821980476026211E-4
3393000	-1437.671614075218	-1128.4808504986822	-309.1907635765358	-1128.4808504986822	4073.148294297617	1.0	0.02761860850128214	0.2442971241965703	-296.36318816074083	8.888905848336525E-4	0.5904639087343572	0.4095360912656413	0.7763436909494207	1.484725722407026E-4	1.9134660509383257E-8	0.9014485999606482	0	-9.162850794445221	2744.2457056021117	1.6592624851854707E-4
