#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian_stable" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian_stable" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_s.s:transeurasian_stable" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian_stable	TreeHeight.t:tree	mutationRate.s:transeurasian_stable	bcov_alpha.s:transeurasian_stable	bcov_s.s:transeurasian_stable	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian_stable1	frequencies.s:transeurasian_stable2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrcatime(Yayoi)	ucldMean.c:clock
6811000	-278.18537306954426	NaN	-278.18537306954426	NaN	2261.4932279912186	1.0	0.4218603125312201	4.450204436086425E-4	-275.5088173347158	0.0017307914952713714	0.837912823378765	0.16208717662123612	0.4120521721733874	Infinity	NaN	NaN	0	-6.274366242948887	2051.643869670799	Infinity
6812000	-283.9907719492258	NaN	-283.9907719492258	NaN	2185.1288988828696	1.0	0.33384565645427583	4.450204436086425E-4	-280.05587485521784	0.001758879011408857	0.837912823378765	0.16208717662123612	0.6242825724325266	Infinity	NaN	NaN	0	-6.785710538364535	2185.1288988828696	Infinity
6813000	-275.13469625980304	NaN	-275.13469625980304	NaN	1965.2813189452968	1.0	0.33384565645427583	4.5836565819751463E-4	-274.98479092455347	0.0020441803250930506	0.686063880947791	0.3139361190522101	0.023182720437407617	Infinity	NaN	NaN	0	-6.0628070274142845	1965.2813189452968	Infinity
6814000	-270.303926272965	NaN	-270.303926272965	NaN	1910.8829996023655	1.0	0.33384565645427583	4.7300610805820696E-4	-269.6585242462171	0.0020931981532617697	0.686063880947791	0.3139361190522101	0.054443211940195316	Infinity	NaN	NaN	0	-6.053511123602464	1910.8829996023655	Infinity
6815000	-273.60407769133695	NaN	-273.60407769133695	NaN	2293.0187817711712	1.0	0.33384565645427583	1.840279620862513E-4	-272.83272491882866	0.0015711809482230447	0.686063880947791	0.3139361190522101	0.040390603489953866	Infinity	NaN	NaN	0	-7.250564377972788	2293.0187817711712	Infinity
6816000	-279.2933598019861	NaN	-279.2933598019861	NaN	2015.2739540961147	1.0	0.33384565645427583	1.840279620862513E-4	-278.10647857322755	0.002205226197895119	0.686063880947791	0.3139361190522101	0.27556241254659575	Infinity	NaN	NaN	0	-6.166230728386133	2015.2739540961147	Infinity
6817000	-270.1372412394529	NaN	-270.1372412394529	NaN	1823.5740386271298	1.0	0.33384565645427583	1.840279620862513E-4	-268.87535851134254	0.0017617426920753675	0.686063880947791	0.3139361190522101	0.1975073377258077	Infinity	NaN	NaN	0	-6.598949272099481	1823.5740386271298	Infinity
6818000	-277.9214879626076	NaN	-277.9214879626076	NaN	1875.5363807064195	1.0	0.33384565645427583	5.274984856428975E-4	-275.2981845655493	0.0019310519965822978	0.686063880947791	0.3139361190522101	0.3877249629895944	Infinity	NaN	NaN	0	-6.151298705677959	1875.5363807064195	Infinity
6819000	-280.774758756385	NaN	-280.774758756385	NaN	2112.630085704286	1.0	0.9988308030394939	4.6394848725802874E-4	-278.5302515578187	0.0016682275028092018	0.686063880947791	0.3139361190522101	0.24211168635702154	Infinity	NaN	NaN	0	-6.4925501305569	2112.630085704286	Infinity
6820000	-291.27884625970347	NaN	-291.27884625970347	NaN	2060.4039188439074	1.0	0.9988308030394939	4.6394848725802874E-4	-288.07417541081617	0.0013654988541167627	0.686063880947791	0.3139361190522101	0.5400196061891624	Infinity	NaN	NaN	0	-6.303310123598992	2060.4039188439074	Infinity
6821000	-276.1999012386938	NaN	-276.1999012386938	NaN	1856.018421297739	1.0	0.9988308030394939	4.6394848725802874E-4	-273.8421437558908	0.0019448765945807803	0.686063880947791	0.3139361190522101	0.3224622714921292	Infinity	NaN	NaN	0	-6.263458832583023	1856.018421297739	Infinity
6822000	-271.2223965897927	NaN	-271.2223965897927	NaN	1843.2865363813614	1.0	0.9988308030394939	4.6394848725802874E-4	-270.61274054502275	0.0026288669582218184	0.686063880947791	0.3139361190522101	0.03033872594906416	Infinity	NaN	NaN	0	-6.3684625178167344	1843.2865363813614	Infinity
6823000	-272.83389958366223	NaN	-272.83389958366223	NaN	2006.174028309521	1.0	0.9988308030394939	4.6394848725802874E-4	-272.19347795967315	0.0017494664685064176	0.686063880947791	0.3139361190522101	0.04791058830944968	Infinity	NaN	NaN	0	-6.14285433492259	2006.174028309521	Infinity
6824000	-284.8983124040735	NaN	-284.8983124040735	NaN	2115.6176606321574	1.0	0.9988308030394939	3.047396711799358E-4	-284.74350679505346	0.0014644268826607546	0.686063880947791	0.3139361190522101	0.02111014051704967	Infinity	NaN	NaN	0	-6.504066740299738	2115.6176606321574	Infinity
6825000	-275.3602697434391	NaN	-275.3602697434391	NaN	2000.4846957802947	1.0	0.9988308030394939	3.047396711799358E-4	-275.2202413092889	0.0014415021121369923	0.686063880947791	0.3139361190522101	0.04117730193565628	Infinity	NaN	NaN	0	-6.129135235700689	2000.4846957802947	Infinity
6826000	-264.69991890576114	NaN	-264.69991890576114	NaN	2083.661991817601	1.0	0.9988308030394939	3.047396711799358E-4	-263.2878869569387	0.0021544749859300698	0.686063880947791	0.3139361190522101	0.1750256516333397	Infinity	NaN	NaN	0	-6.384438966401382	2083.661991817601	Infinity
6827000	-267.66106783723376	NaN	-267.66106783723376	NaN	1965.0077635094278	1.0	0.9988308030394939	3.047396711799358E-4	-266.5047475939407	0.002063270486169124	0.025344834625777746	0.9746551653742234	0.18788029245192964	Infinity	NaN	NaN	0	-6.062437870297085	1965.0077635094278	Infinity
6828000	-265.3987599389366	NaN	-265.3987599389366	NaN	2082.8518958118484	1.0	0.9988308030394939	3.047396711799358E-4	-264.01623154963323	0.0021157415629494093	0.025344834625777746	0.9746551653742234	0.16999791595765146	Infinity	NaN	NaN	0	-6.381519451874327	2082.8518958118484	Infinity
6829000	-261.9411035473873	NaN	-261.9411035473873	NaN	2199.388272511882	1.0	0.9988308030394939	3.047396711799358E-4	-260.04250762973055	0.0025330811927841983	0.025344834625777746	0.9746551653742234	0.1798490593784193	Infinity	NaN	NaN	0	-6.84585675071208	2199.388272511882	Infinity
6830000	-284.45947869009785	NaN	-284.45947869009785	NaN	2529.7218462877254	1.0	0.9988308030394939	1.5525344481496424E-4	-280.40616147836175	0.0010426400656427777	0.025344834625777746	0.9746551653742234	0.515262908313752	Infinity	NaN	NaN	0	-8.278397054049394	2529.7218462877254	Infinity
6831000	-285.0815979893105	NaN	-285.0815979893105	NaN	2518.5800478912793	1.0	0.9988308030394939	1.7074923810251984E-4	-283.99979186086694	0.0015378160877323897	0.025344834625777746	0.9746551653742234	0.028902617448992248	Infinity	NaN	NaN	0	-7.816327062973491	2422.3488453920672	Infinity
6832000	-290.960008838061	NaN	-290.960008838061	NaN	2374.530271130002	1.0	0.9988308030394939	1.7074923810251984E-4	-289.58761052595736	9.399425804613578E-4	0.025344834625777746	0.9746551653742234	0.11828300477770973	Infinity	NaN	NaN	0	-7.224106196881132	2286.9673041226033	Infinity
6833000	-282.21109353317036	NaN	-282.21109353317036	NaN	2328.11316118647	1.0	0.9988308030394939	1.7074923810251984E-4	-282.7742642391045	0.0013602800849874025	0.025344834625777746	0.9746551653742234	0.020351688911836977	Infinity	NaN	NaN	0	-6.355234425886863	1844.7101747948466	Infinity
6834000	-277.13109820494174	NaN	-277.13109820494174	NaN	1796.152491634679	1.0	0.9988308030394939	2.8495788475814616E-4	-274.57732878514213	0.001523313434715468	0.025344834625777746	0.9746551653742234	0.2730087082797192	Infinity	NaN	NaN	0	-7.128691200490724	1796.152491634679	Infinity
6835000	-275.1759630713965	NaN	-275.1759630713965	NaN	2084.166715188679	1.0	0.9988308030394939	2.8495788475814616E-4	-273.6511966626164	0.0018485105638185223	0.025344834625777746	0.9746551653742234	0.2098382583773103	Infinity	NaN	NaN	0	-6.386261089730756	2084.166715188679	Infinity
6836000	-289.1100319712066	NaN	-289.1100319712066	NaN	2374.2594436433087	1.0	0.9988308030394939	2.8495788475814616E-4	-286.6446144883228	0.0013545875597494857	0.025344834625777746	0.9746551653742234	0.15562599494032592	Infinity	NaN	NaN	0	-7.606471229800874	2374.2594436433087	Infinity
6837000	-274.2803403392038	NaN	-274.2803403392038	NaN	1956.9392629055337	1.0	0.9988308030394939	2.8495788475814616E-4	-274.4091175341126	0.001723749651660935	0.3029133521367287	0.6970866478632725	0.033371198272975564	Infinity	NaN	NaN	0	-6.041305724841861	1925.0199706346382	Infinity
6838000	-271.9601116866791	NaN	-271.9601116866791	NaN	2024.134124520315	1.0	0.9988308030394939	2.8495788475814616E-4	-272.15306756703205	0.0014953887881346505	0.3029133521367287	0.6970866478632725	0.022349956011968507	Infinity	NaN	NaN	0	-6.1905460312054545	2024.134124520315	Infinity
6839000	-269.5830883733551	NaN	-269.5830883733551	NaN	1840.5297755010772	1.0	0.9988308030394939	8.971425873482686E-4	-268.9376635694434	0.0021647036927174056	0.3029133521367287	0.6970866478632725	0.007783595947840725	Infinity	NaN	NaN	0	-6.463110216320354	1834.1887743670752	Infinity
6840000	-272.14141994429144	NaN	-272.14141994429144	NaN	2058.1203412032646	1.0	0.9988308030394939	7.164444420425705E-4	-274.30305103487586	0.001771586395309354	0.3029133521367287	0.6970866478632725	4.163076722825579E-5	Infinity	NaN	NaN	0	-6.298335140549437	1851.386065808383	Infinity
6841000	-269.9789141833657	NaN	-269.9789141833657	NaN	1878.7329229314919	1.0	0.9988308030394939	0.001148038503691528	-271.5637661117441	0.002055099877070783	0.9295399348552138	0.07046006514478742	7.80740899695123E-5	Infinity	NaN	NaN	0	-6.13753361951008	1878.7329229314919	Infinity
6842000	-286.8478632773158	NaN	-286.8478632773158	NaN	2426.8920129604116	1.0	0.9988308030394939	0.001148038503691528	-285.5282084400353	0.0011520847564506225	0.9295399348552138	0.07046006514478742	0.0010657314336301727	Infinity	NaN	NaN	0	-7.836079856220617	2426.8920129604116	Infinity
6843000	-272.92514550219784	NaN	-272.92514550219784	NaN	1940.5714231490608	1.0	0.9988308030394939	0.001148038503691528	-273.6657422951233	0.0017472324148900006	0.9295399348552138	0.07046006514478742	6.007555413857185E-4	Infinity	NaN	NaN	0	-6.040960177030005	1940.5714231490608	Infinity
6844000	-277.0325181607725	NaN	-277.0325181607725	NaN	1954.6278918680857	1.0	0.9988308030394939	0.001148038503691528	-277.2661605352828	0.001740800325866657	0.9295399348552138	0.07046006514478742	0.0017584411668629734	Infinity	NaN	NaN	0	-6.0504159610200325	1954.6278918680857	Infinity
6845000	-285.9700851650684	NaN	-285.9700851650684	NaN	2754.7796182317466	1.0	0.9988308030394939	0.0011997849352733052	-283.9586816177507	0.0011974203845093333	0.9295399348552138	0.07046006514478742	0.005391344700751592	Infinity	NaN	NaN	0	-7.728243869081728	2402.1280636874426	Infinity
6846000	-275.06978719450956	NaN	-275.06978719450956	NaN	2436.6534304133475	1.0	0.9988308030394939	0.0011997849352733052	-271.6479705647285	0.0017389616410330704	0.9295399348552138	0.07046006514478742	0.06076524980751623	Infinity	NaN	NaN	0	-7.878469547184264	2436.6534304133475	Infinity
6847000	-281.6133687289022	NaN	-281.6133687289022	NaN	1852.1640407760283	1.0	0.9988308030394939	0.0011997849352733052	-275.7934008650571	0.0019355836566532674	0.9295399348552138	0.07046006514478742	1.0769298518449397	Infinity	NaN	NaN	0	-6.292225859166916	1852.1640407760283	Infinity
6848000	-279.90468557483075	NaN	-279.90468557483075	NaN	2075.6296040927105	1.0	0.9988308030394939	0.0011997849352733052	-275.00175800024067	0.0018386079859242788	0.9295399348552138	0.07046006514478742	0.7630284350936004	Infinity	NaN	NaN	0	-6.355774178604587	2075.6296040927105	Infinity
6849000	-269.0333003962651	NaN	-269.0333003962651	NaN	2084.5826716136085	1.0	0.9988308030394939	0.0011997849352733052	-266.8121895767982	0.0021241943451073392	0.9295399348552138	0.07046006514478742	0.09428134615716278	Infinity	NaN	NaN	0	-6.387764555684601	2084.5826716136085	Infinity
6850000	-262.5088428173939	NaN	-262.5088428173939	NaN	1950.5057279811772	1.0	0.9988308030394939	5.337737468325887E-4	-260.7171790829422	0.002585574954887565	0.9295399348552138	0.07046006514478742	0.2119424407192204	Infinity	NaN	NaN	0	-6.046780904829002	1950.5057279811772	Infinity
6851000	-285.2194665828131	NaN	-285.2194665828131	NaN	2320.7154821590207	1.0	0.9988308030394939	5.337737468325887E-4	-283.34353402008185	0.0017418615170576234	0.9295399348552138	0.07046006514478742	0.03840642930892341	Infinity	NaN	NaN	0	-7.371856008643169	2320.7154821590207	Infinity
6852000	-269.3934861443394	NaN	-269.3934861443394	NaN	1942.0247198745399	1.0	0.9988308030394939	5.337737468325887E-4	-268.23624154286244	0.001965209020045392	0.9295399348552138	0.07046006514478742	0.10135855751029559	Infinity	NaN	NaN	0	-6.041538435475764	1942.0247198745399	Infinity
6853000	-279.5658005436299	NaN	-279.5658005436299	NaN	2153.9265819656284	1.0	0.9988308030394939	0.0020656949633379527	-276.75729925977623	0.0016580107855493193	0.01880029126091598	0.9811997087390852	0.07033696698239217	Infinity	NaN	NaN	0	-6.656498974189661	2153.9265819656284	Infinity
6854000	-270.7386753061811	NaN	-270.7386753061811	NaN	1982.3569153300075	1.0	0.9988308030394939	0.0020656949633379527	-267.8263448308126	0.0019126754387345697	0.01880029126091598	0.9811997087390852	0.1704578020091867	Infinity	NaN	NaN	0	-6.09062151187694	1982.3569153300075	Infinity
6855000	-278.1453101321636	NaN	-278.1453101321636	NaN	1875.510746051727	1.0	0.9988308030394939	0.0020656949633379527	-276.21328825735566	0.0019126754387345697	0.01880029126091598	0.9811997087390852	0.037780167015347754	Infinity	NaN	NaN	0	-6.151413795120895	1875.510746051727	Infinity
6856000	-276.15499364488727	NaN	-276.15499364488727	NaN	2111.6796393429368	1.0	0.9988308030394939	0.002381404042810914	-273.6782401282796	0.0016594728237619744	0.01880029126091598	0.9811997087390852	0.04291384938840403	Infinity	NaN	NaN	0	-6.488899319126189	2111.6796393429368	Infinity
6857000	-265.7181332300847	NaN	-265.7181332300847	NaN	1935.2648980415852	1.0	0.9988308030394939	0.002381404042810914	-262.6532353894316	0.002485015340261883	0.01880029126091598	0.9811997087390852	0.1835495472181644	Infinity	NaN	NaN	0	-6.039696230612181	1935.2648980415852	Infinity
6858000	-269.2700905206186	NaN	-269.2700905206186	NaN	2037.2544110947256	1.0	0.9988308030394939	0.002381404042810914	-265.53903855432935	0.0023669444721739564	0.01880029126091598	0.9811997087390852	0.2870228662853683	Infinity	NaN	NaN	0	-6.229072502990441	2037.2544110947256	Infinity
6859000	-277.21678117824825	NaN	-277.21678117824825	NaN	1951.692456340439	1.0	0.9988308030394939	0.009419258507940526	-273.3696461728348	0.00206761084695693	0.01880029126091598	0.9811997087390852	0.09530148523599767	Infinity	NaN	NaN	0	-6.047757382864763	1951.692456340439	Infinity
6860000	-275.4005326393403	NaN	-275.4005326393403	NaN	2329.594511344791	1.0	0.9988308030394939	0.018763691662278432	-269.1080258292596	0.0018570176255586941	0.07409353567062418	0.9259064643293771	0.29226795653023674	Infinity	NaN	NaN	0	-6.805795677871677	1810.9095323828824	Infinity
6861000	-270.7490686622836	NaN	-270.7490686622836	NaN	1966.1668125016888	1.0	0.9988308030394939	0.018763691662278432	-264.3377467732736	0.00205876594198358	0.07409353567062418	0.9259064643293771	0.5197188614062356	Infinity	NaN	NaN	0	-6.064019575050774	1966.1668125016888	Infinity
6862000	-278.64787473574876	NaN	-278.64787473574876	NaN	1985.0211491980235	1.0	0.9988308030394939	0.018763691662278432	-272.68219988997686	0.0014823099951427954	0.07409353567062418	0.9259064643293771	0.38855159028119307	Infinity	NaN	NaN	0	-6.095745154731558	1985.0211491980235	Infinity
6863000	-259.3232443747045	NaN	-259.3232443747045	NaN	1824.2537106348618	1.0	0.9988308030394939	0.014935663740852395	-252.32674841220364	0.0033559333121001528	0.07409353567062418	0.9259064643293771	0.6001979557238417	Infinity	NaN	NaN	0	-6.589321768162575	1824.2537106348618	Infinity
6864000	-266.5618744625801	NaN	-266.5618744625801	NaN	2020.4749923393279	1.0	0.9988308030394939	0.014935663740852395	-262.5410698520634	0.0025496471189539478	0.07409353567062418	0.9259064643293771	0.051556689188282476	Infinity	NaN	NaN	0	-6.18032768443263	2020.4749923393279	Infinity
6865000	-282.2275936292445	NaN	-282.2275936292445	NaN	2461.9377860964305	1.0	0.9988308030394939	0.014935663740852395	-276.41073355161745	0.001280486554929939	0.07409353567062418	0.9259064643293771	0.05056544996291701	Infinity	NaN	NaN	0	-7.987916639968871	2461.9377860964305	Infinity
6866000	-278.6972592103056	NaN	-278.6972592103056	NaN	2189.0605531462083	1.0	0.9988308030394939	0.025263929779261098	-274.1070577803465	0.0018202731212635748	0.07409353567062418	0.9259064643293771	0.018702414594049394	Infinity	NaN	NaN	0	-6.802234757375821	2189.0605531462083	Infinity
6867000	-279.6795868162845	NaN	-279.6795868162845	NaN	2206.100426436108	1.0	0.7143500619450498	0.025263929779261098	-274.7708758183955	0.001623929392741708	0.07409353567062418	0.9259064643293771	0.029957761282576593	Infinity	NaN	NaN	0	-6.874361432174117	2206.100426436108	Infinity
6868000	-272.61616557615304	NaN	-272.61616557615304	NaN	1934.6777301833506	1.0	0.7143500619450498	0.08017108778977934	-267.4496258986688	0.001938944483401002	0.8403854763932457	0.15961452360675554	0.02940688385081126	Infinity	NaN	NaN	0	-6.039640712766733	1934.6777301833506	Infinity
6869000	-274.28667085797196	NaN	-274.28667085797196	NaN	1861.3298798733774	1.0	0.7143500619450498	0.08017108778977934	-268.85926276398544	0.0029965527415671918	0.8403854763932457	0.15961452360675554	0.033629388420651746	Infinity	NaN	NaN	0	-6.22767997704867	1861.3298798733774	Infinity
6870000	-278.81710795910806	NaN	-278.81710795910806	NaN	2017.43485456802	1.0	0.7143500619450498	0.08017108778977934	-273.0482710545636	0.0016399525874303588	0.8403854763932457	0.15961452360675554	0.06619770674481422	Infinity	NaN	NaN	0	-6.17202526582748	2017.43485456802	Infinity
6871000	-289.0014175575872	NaN	-289.0014175575872	NaN	2622.2427827414194	1.0	0.7143500619450498	0.08017108778977934	-281.2721405916069	0.0011677261889141324	0.8403854763932457	0.15961452360675554	0.026060551983046278	Infinity	NaN	NaN	0	-8.66675942640199	2622.2427827414194	Infinity
6872000	-275.8967881573292	NaN	-275.8967881573292	NaN	2044.4027843405906	1.0	0.7143500619450498	0.08017108778977934	-270.02365836580805	0.0020689386411416053	0.8403854763932457	0.15961452360675554	0.06885889219891637	Infinity	NaN	NaN	0	-6.251203876608024	2044.4027843405906	Infinity
6873000	-286.2146280819626	NaN	-286.2146280819626	NaN	2005.148163510275	1.0	0.7143500619450498	0.08017108778977934	-277.975130467123	0.001235953395177331	0.8705540486862096	0.1294459513137917	0.6266383338946763	Infinity	NaN	NaN	0	-6.140327744805144	2005.148163510275	Infinity
6874000	-288.0411996777674	NaN	-288.0411996777674	NaN	2166.152306867069	1.0	0.7143500619450498	0.08017108778977934	-278.56203989259643	0.0016729923446240987	0.8705540486862096	0.1294459513137917	0.833597042358793	Infinity	NaN	NaN	0	-6.706682114076653	2166.152306867069	Infinity
6875000	-280.57256402952714	NaN	-280.57256402952714	NaN	1876.5916613152351	1.0	0.7143500619450498	0.08017108778977934	-274.6298225968758	0.0015953459203802438	0.8705540486862096	0.1294459513137917	0.08942699947172217	Infinity	NaN	NaN	0	-6.146626554838372	1876.5916613152351	Infinity
6876000	-288.41736517981496	NaN	-288.41736517981496	NaN	2171.0407993587646	1.0	0.7143500619450498	0.08017108778977934	-283.7139165030314	0.0011470308547839446	0.8705540486862096	0.1294459513137917	0.002811899384924052	Infinity	NaN	NaN	0	-6.726916823149965	2171.0407993587646	Infinity
6877000	-289.151776576587	NaN	-289.151776576587	NaN	1935.500684420999	1.0	0.7143500619450498	0.08017108778977934	-283.78528667242387	0.0010847305397257896	0.2915606052670161	0.7084393947329851	0.04220565115663741	Infinity	NaN	NaN	0	-6.039723355975324	1935.500684420999	Infinity
6878000	-294.328652972022	NaN	-294.328652972022	NaN	2060.144690661306	1.0	0.7143500619450498	0.08017108778977934	-284.7111497577407	0.001106184188240071	0.2915606052670161	0.7084393947329851	1.0074960378185163	Infinity	NaN	NaN	0	-6.302439889786866	2060.144690661306	Infinity
6879000	-281.16984567429347	NaN	-281.16984567429347	NaN	1994.9806090450088	1.0	0.7143500619450498	0.1003310682077809	-274.1015771287747	0.0016055002399070683	0.2915606052670161	0.7084393947329851	0.26056116959046827	Infinity	NaN	NaN	0	-6.1165696556458915	1994.9806090450088	Infinity
6880000	-279.7467879058828	NaN	-279.7467879058828	NaN	1897.2524406213754	1.0	0.7143500619450498	0.13245264535520976	-273.137384891058	0.002631922660515407	0.2915606052670161	0.7084393947329851	0.12586923582470697	Infinity	NaN	NaN	0	-6.078303000908934	1897.2524406213754	Infinity
6881000	-277.30607665921036	NaN	-277.30607665921036	NaN	2226.435383708204	1.0	0.7143500619450498	0.13245264535520976	-272.6512913435421	0.00212062084686159	0.2915606052670161	0.7084393947329851	5.404031713244698E-4	Infinity	NaN	NaN	0	-6.961351779639361	2226.435383708204	Infinity
6882000	-275.1422291108319	NaN	-275.1422291108319	NaN	1864.6681279377074	1.0	0.7143500619450498	0.13245264535520976	-269.4718641256996	0.0021129992996461225	0.2915606052670161	0.7084393947329851	0.02229691629763136	Infinity	NaN	NaN	0	-6.207325789863921	1864.6681279377074	Infinity
6883000	-297.24955171576073	NaN	-297.24955171576073	NaN	2543.815940341969	1.0	0.7143500619450498	0.5669911829750078	-288.5376160535572	0.0012596845636564386	0.2915606052670161	0.7084393947329851	0.00805014315560791	Infinity	NaN	NaN	0	-8.330371378282816	2541.968991628803	Infinity
6884000	-291.225379754078	NaN	-291.225379754078	NaN	2091.6427242856994	1.0	0.7143500619450498	0.8308116090685923	-283.53376277075614	0.0010905907656633144	0.2915606052670161	0.7084393947329851	0.022333391786673866	Infinity	NaN	NaN	0	-6.413524845475852	2091.6427242856994	Infinity
6885000	-276.8287868016497	NaN	-276.8287868016497	NaN	1897.3058189088624	1.0	0.7143500619450498	0.8308116090685923	-268.9814796725465	0.0016178012322204123	0.2915606052670161	0.7084393947329851	0.05414651544944057	Infinity	NaN	NaN	0	-6.07817760192901	1897.3058189088624	Infinity
6886000	-283.5900161006589	NaN	-283.5900161006589	NaN	2330.460230534151	1.0	0.7143500619450498	0.8308116090685923	-276.89185618040534	0.0013527251667987998	0.2915606052670161	0.7084393947329851	0.005584712460309917	Infinity	NaN	NaN	0	-6.102061393877595	1888.5493495135465	Infinity
6887000	-279.11468124161973	NaN	-279.11468124161973	NaN	2037.3704566669444	1.0	0.7143500619450498	0.5923128732518528	-273.05005055296255	0.0021641313868054576	0.2915606052670161	0.7084393947329851	0.00230710589960424	Infinity	NaN	NaN	0	-6.229425654533411	2037.3704566669444	Infinity
6888000	-284.74803816809293	NaN	-284.74803816809293	NaN	2295.073308358583	1.0	0.7143500619450498	0.7184838513627091	-278.66851974523735	0.001496428242932901	0.2915606052670161	0.7084393947329851	1.6816125010391968E-4	Infinity	NaN	NaN	0	-7.25955167521739	2295.073308358583	Infinity
6889000	-288.46073326631705	NaN	-288.46073326631705	NaN	1920.2419652091119	1.0	0.7143500619450498	0.7184838513627091	-282.8151614087083	0.0015911457983632516	0.2915606052670161	0.7084393947329851	9.143735833943652E-4	Infinity	NaN	NaN	0	-6.044048531243748	1920.2419652091119	Infinity
6890000	-292.26878451648133	NaN	-292.26878451648133	NaN	2192.763130165883	1.0	0.7143500619450498	0.7184838513627091	-284.9513864605921	0.001253260158634492	0.2915606052670161	0.7084393947329851	0.027498133436559775	Infinity	NaN	NaN	0	-6.0792323346124535	1896.8599613427846	Infinity
6891000	-294.21322261662357	NaN	-294.21322261662357	NaN	1984.4183042295465	1.0	0.7143500619450498	0.7184838513627091	-288.46235054985624	0.0016813875454371368	0.4250222443336421	0.5749777556663591	0.001106987172761177	Infinity	NaN	NaN	0	-6.060835184605987	1963.79708911631	Infinity
6892000	-283.7588562410318	NaN	-283.7588562410318	NaN	1939.6162592039836	1.0	0.7143500619450498	0.7737487012012266	-278.2995942577431	0.0014818763504261434	0.4250222443336421	0.5749777556663591	5.223331110330176E-4	Infinity	NaN	NaN	0	-6.040633477679902	1939.6162592039836	Infinity
6893000	-285.0685959166864	NaN	-285.0685959166864	NaN	1942.8101040249753	1.0	0.7143500619450498	0.7737487012012266	-279.66722835926697	0.0012679597655892332	0.4250222443336421	0.5749777556663591	4.5952021260401354E-4	Infinity	NaN	NaN	0	-6.041891171123109	1942.8101040249753	Infinity
6894000	-276.24592805718146	NaN	-276.24592805718146	NaN	1794.5542163699056	1.0	0.7143500619450498	0.7737487012012266	-267.7950214298332	0.002780993272415311	0.4250222443336421	0.5749777556663591	0.02581452534877483	Infinity	NaN	NaN	0	-7.170312644696763	1794.5542163699056	Infinity
